Term CValue
"Valid time of facts" 2.9444389791664403
"algebraic structure" 2.9444389791664403
"real-world entities" 2.9444389791664403
"medium expressivity" 2.9444389791664403
"membership function" 2.9444389791664403
"compromise approach" 2.9444389791664403
"Database Technology" 2.9444389791664403
"modal logic formula" 2.9444389791664403
"Decidable fragments" 2.9444389791664403
"clinical narratives" 2.9444389791664403
"celestial phenomena" 2.9444389791664403
"chronological order" 2.9444389791664403
"Decision procedures" 2.9444389791664403
"algebraic relations" 2.9444389791664403
"reasonable addition" 2.9444389791664403
"propositional logic" 2.9444389791664403
"process simulations" 2.9444389791664403
"Conceptual Modeling" 2.9444389791664403
"OWL reasoning tools" 2.9444389791664403
"allowable relations" 2.9444389791664403
"Hebrand time points" 2.9444389791664403
"times of occurrence" 2.9444389791664403
"logical perspective" 2.9444389791664403
"application domains" 2.9444389791664403
"continuous function" 2.9444389791664403
"arbitrary intervals" 2.9444389791664403
"proper sub-interval" 2.9444389791664403
"arbitrary precision" 2.9444389791664403
"specific properties" 2.9444389791664403
"available reasoners" 2.9444389791664403
"alternative version" 2.9444389791664403
"Unbounded Intervals" 2.9444389791664403
"inner time instants" 2.9444389791664403
"Processual entities" 2.9444389791664403
"temporal primitives" 2.9444389791664403
"Temporal Processing" 2.9444389791664403
"structural elements" 2.9444389791664403
"Semantic Technology" 2.9444389791664403
"periodicity of time" 2.9444389791664403
"interval end points" 2.9444389791664403
"unbounded intervals" 2.9444389791664403
"Real Time Computing" 2.9444389791664403
"granularity of time" 2.9444389791664403
"high-level ontology" 2.9444389791664403
"onTimeLine property" 2.9444389791664403
"ontological content" 2.9444389791664403
"hypothetical future" 2.9444389791664403
"gesture recognition" 2.9444389791664403
"Structural Ontology" 2.9444389791664403
"unit time intervals" 2.9444389791664403
"half-open intervals" 2.9444389791664403
"pair of individuals" 2.9444389791664403
"semantic sensor web" 2.9444389791664403
"Temporal Extensions" 2.9444389791664403
"time representation" 2.9444389791664403
"Temporal Aggregates" 2.9444389791664403
"formal verification" 2.9444389791664403
"universal time line" 2.9444389791664403
"level of complexity" 2.9444389791664403
"Annotation Algebras" 2.9444389791664403
"versioning approach" 2.9444389791664403
"temporal constructs" 2.9444389791664403
"set of requirements" 2.9444389791664403
"Termhood saturation" 2.9444389791664403
"number of the terms" 2.9444389791664403
"operators of binder" 2.9444389791664403
"evolving properties" 2.9444389791664403
TemporalObjectTypes 2.9444389791664403
"TimeLineMap concept" 2.9444389791664403
"Temporal precedence" 2.9444389791664403
"starting time point" 2.9444389791664403
"exhaustive searches" 2.9444389791664403
"Temporal properties" 2.9444389791664403
"knowledge engineers" 2.9444389791664403
"open time intervals" 2.9444389791664403
"Temporal structures" 2.9444389791664403
"finite time regions" 2.9444389791664403
segment 2.9188652235829697
"scenario overviews" 2.8903717578961645
"special time point" 2.8903717578961645
"temporal languages" 2.8903717578961645
"temporal behaviour" 2.8903717578961645
"reduced collection" 2.8903717578961645
"temporal asymmetry" 2.8903717578961645
"proceedings papers" 2.8903717578961645
"temporal unit type" 2.8903717578961645
"sampling frequency" 2.8903717578961645
"natural scientists" 2.8903717578961645
"primitive elements" 2.8903717578961645
"primitive entities" 2.8903717578961645
"things with extent" 2.8903717578961645
"temporal ER models" 2.8903717578961645
"real-valued clocks" 2.8903717578961645
"periodic behaviors" 2.8903717578961645
"primitive concepts" 2.8903717578961645
"temporal knowledge" 2.8903717578961645
"potential coverage" 2.8903717578961645
"the largest number" 2.8903717578961645
"supported language" 2.8903717578961645
"sets of properties" 2.8903717578961645
"property semantics" 2.8903717578961645
"property labelling" 2.8903717578961645
"temporal databases" 2.8903717578961645
"time box structure" 2.8903717578961645
"temporal sequences" 2.8903717578961645
"ontology languages" 2.8903717578961645
"temporal deadlines" 2.8903717578961645
"temporal dimension" 2.8903717578961645
"non-standard store" 2.8903717578961645
"sparse time models" 2.8903717578961645
"successor function" 2.8903717578961645
"space dimension(s)" 2.8903717578961645
"sorts of relations" 2.8903717578961645
"sentiment analysis" 2.8903717578961645
"possible histories" 2.8903717578961645
"sequence of events" 2.8903717578961645
"significant aspect" 2.8903717578961645
"temporal formalism" 2.8903717578961645
"representative set" 2.8903717578961645
"Temporal Qualities" 2.8903717578961645
"first order theory" 2.8903717578961645
"types of TimeLines" 2.8903717578961645
TemporalStructures 2.8903717578961645
TemporalStuffTypes 2.8903717578961645
"extracted features" 2.8903717578961645
"Theoretical Issues" 2.8903717578961645
"Time-Point concept" 2.8903717578961645
"Temporal Intervals" 2.8903717578961645
"Asserted relations" 2.8903717578961645
"individual Quality" 2.8903717578961645
"Semantic Computing" 2.8903717578961645
"indexing mechanism" 2.8903717578961645
"important features" 2.8903717578961645
"Situation Calculus" 2.8903717578961645
StartingIntervalFn 2.8903717578961645
"human common sense" 2.8903717578961645
"time slice objects" 2.8903717578961645
"high-impact papers" 2.8903717578961645
"Temporal Databases" 2.8903717578961645
"geographical zones" 2.8903717578961645
ContinuousTimeLine 2.8903717578961645
"basic time element" 2.8903717578961645
"beginning Instants" 2.8903717578961645
"DAML-Time ontology" 2.8903717578961645
"compound construct" 2.8903717578961645
"composition tables" 2.8903717578961645
"combined reasoning" 2.8903717578961645
"cognitive sciences" 2.8903717578961645
"citation frequency" 2.8903717578961645
"continuous domains" 2.8903717578961645
"working day period" 2.8903717578961645
"Vote-Based Metrics" 2.8903717578961645
"W3C Recommendation" 2.8903717578961645
"W3C recommendation" 2.8903717578961645
"disjoint relations" 2.8903717578961645
"different versions" 2.8903717578961645
"infinite sequences" 2.8903717578961645
DynamicTimeWarping 2.8903717578961645
"current time point" 2.8903717578961645
"Constraint Calculi" 2.8903717578961645
"alternative metric" 2.8903717578961645
"Anisotropy of Time" 2.8903717578961645
"intended semantics" 2.8903717578961645
"mathematical sense" 2.8903717578961645
"Level of operation" 2.8903717578961645
"OWL querying tools" 2.8903717578961645
"4D fluent approach" 2.8903717578961645
"universal timeline" 2.8903717578961645
"logical postulates" 2.8903717578961645
"Ontolingua library" 2.8903717578961645
"Proper Subinterval" 2.8903717578961645
"logical frameworks" 2.8903717578961645
"time of occurrence" 2.8903717578961645
"logical foundation" 2.8903717578961645
"Language Resources" 2.8903717578961645
"Process Management" 2.8903717578961645
"OWL representation" 2.8903717578961645
"Ordering of Events" 2.8903717578961645
"ONTOLOGIES OF TIME" 2.8903717578961645
"universal TimeLine" 2.8903717578961645
"time granularities" 2.8903717578961645
"linear constraints" 2.8903717578961645
"Neighborhood Logic" 2.8903717578961645
"Ontology of Events" 2.8903717578961645
"validity intervals" 2.8903717578961645
"information mining" 2.8903717578961645
"temporal concepts" 2.8332133440562162
"real-time systems" 2.8332133440562162
"Temporal Querying" 2.8332133440562162
"process modelling" 2.8332133440562162
"temporal property" 2.8332133440562162
"Computer Software" 2.8332133440562162
"de facto standard" 2.8332133440562162
"3-way consistency" 2.8332133440562162
"Temporal elements" 2.8332133440562162
"types of entities" 2.8332133440562162
"binary properties" 2.8332133440562162
"datatype property" 2.8332133440562162
"Temporal concepts" 2.8332133440562162
"Temporal measures" 2.8332133440562162
"beginning of time" 2.8332133440562162
"Temporal distance" 2.8332133440562162
"date/time formats" 2.8332133440562162
"multiple versions" 2.8332133440562162
"analogue TimeLine" 2.8332133440562162
"concise fragments" 2.8332133440562162
"W3C Working Group" 2.8332133440562162
"topical statement" 2.8332133440562162
"abstract ontology" 2.8332133440562162
"complexity bounds" 2.8332133440562162
"qualitative terms" 2.8332133440562162
"negative infinity" 2.8332133440562162
"the same interval" 2.8332133440562162
"temporal instants" 2.8332133440562162
"Tractable subsets" 2.8332133440562162
"aspects of change" 2.8332133440562162
"Application areas" 2.8332133440562162
"chronometric time" 2.8332133440562162
Calendar-Saturday 2.8332133440562162
"Bounded Intervals" 2.8332133440562162
"TimeLine Ontology" 2.8332133440562162
"lunch time period" 2.8332133440562162
"Timeline Ontology" 2.8332133440562162
"Total No of terms" 2.8332133440562162
"application areas" 2.8332133440562162
"General Framework" 2.8332133440562162
"sort of fuzziness" 2.8332133440562162
"PSI-Time Ontology" 2.8332133440562162
"ordering relation" 2.8332133440562162
Physical-Quantity 2.8332133440562162
"single attributes" 2.8332133440562162
"Formal Ontologies" 2.8332133440562162
"Floyd-Hoare Logic" 2.8332133440562162
"point of validity" 2.8332133440562162
"infinite elements" 2.8332133440562162
"infinite interval" 2.8332133440562162
"Real-time Systems" 2.8332133440562162
"point-based model" 2.8332133440562162
"Real-time systems" 2.8332133440562162
"event occurrences" 2.8332133440562162
"Reasoning support" 2.8332133440562162
"entire collection" 2.8332133440562162
"ontology versions" 2.8332133440562162
"Interval concepts" 2.8332133440562162
"static properties" 2.8332133440562162
"granularity model" 2.8332133440562162
"granularity level" 2.8332133440562162
"structure of time" 2.8332133440562162
"Linearity of time" 2.8332133440562162
"standard property" 2.8332133440562162
"parallel programs" 2.8332133440562162
"fuzziness of time" 2.8332133440562162
"future assertions" 2.8332133440562162
"fully ordered set" 2.8332133440562162
"freeze quantifier" 2.8332133440562162
"foundational part" 2.8332133440562162
"OWL editing tools" 2.8332133440562162
"specific duration" 2.8332133440562162
"OWL specification" 2.8332133440562162
"OWL-Time Ontology" 2.8332133440562162
"OWL-time ontology" 2.8332133440562162
"focus of interest" 2.8332133440562162
"Ontology Dynamics" 2.8332133440562162
"Representing Time" 2.8332133440562162
"sets of relations" 2.8332133440562162
"Reusable Ontology" 2.8332133440562162
"strong likelihood" 2.8332133440562162
"time-related part" 2.8332133440562162
"domain ontologies" 2.8332133440562162
"Direction of Time" 2.8332133440562162
"dynamic behaviour" 2.8332133440562162
"interval sequence" 2.8332133440562162
"descriptive means" 2.8332133440562162
"object properties" 2.8332133440562162
"Spatial Databases" 2.8332133440562162
"underlying domain" 2.8332133440562162
"intervals of time" 2.8332133440562162
"Digital Libraries" 2.8332133440562162
"Dynamical Systems" 2.8332133440562162
"symmetric closure" 2.8332133440562162
"Reusable ontology" 2.8332133440562162
"positive infinity" 2.8332133440562162
"set of properties" 2.8332133440562162
"Temporal Measures" 2.8332133440562162
"default RDF graph" 2.8332133440562162
"dense time models" 2.8332133440562162
"dense number sets" 2.8332133440562162
"positions in time" 2.8332133440562162
unit 2.7725887222397811
rate 2.7725887222397811
ISWC 2.7725887222397811
pair 2.7725887222397811
blur 2.7725887222397811
FOIS 2.7725887222397811
ESWC 2.7725887222397811
hour 2.7725887222397811
LNCS 2.7725887222397811
ways 2.7725887222397811
thdr 2.7725887222397811
Tool 2.7725887222397811
TDLs 2.7725887222397811
"Custom store HFC" 2.7725887222397811
"instance of time" 2.7725887222397811
"Data Engineering" 2.7725887222397811
"logical formulae" 2.7725887222397811
"Dense time model" 2.7725887222397811
"Atomistic school" 2.7725887222397811
"Application Area" 2.7725887222397811
"metric reference" 2.7725887222397811
"Calendar Systems" 2.7725887222397811
"next lower level" 2.7725887222397811
"Allen’s axioms" 2.7725887222397811
"infinity of time" 2.7725887222397811
"linear intervals" 2.7725887222397811
"Closed Intervals" 2.7725887222397811
"intangible thing" 2.7725887222397811
EndingIntervalFn 2.7725887222397811
"library ontology" 2.7725887222397811
"Concrete Domains" 2.7725887222397811
"Concrete domains" 2.7725887222397811
"important aspect" 2.7725887222397811
AbstractTimeLine 2.7725887222397811
"temporal extents" 2.7725887222397811
"Convex Intervals" 2.7725887222397811
"Features of time" 2.7725887222397811
"infinite numbers" 2.7725887222397811
DiscreteTimeLine 2.7725887222397811
"linear time line" 2.7725887222397811
BeginningInstant 2.7725887222397811
"measures of time" 2.7725887222397811
Acknowledgements 2.7725887222397811
"inference system" 2.7725887222397811
"Collection Slice" 2.7725887222397811
"Instant concepts" 2.7725887222397811
"non-temporal DLs" 2.7725887222397811
"Process modeling" 2.7725887222397811
RelativeTimeLine 2.7725887222397811
"research efforts" 2.7725887222397811
"Repeating States" 2.7725887222397811
"sets of concepts" 2.7725887222397811
"position in time" 2.7725887222397811
UnitTimeInterval 2.7725887222397811
"proper intervals" 2.7725887222397811
"Time measurement" 2.7725887222397811
"control location" 2.7725887222397811
"convex intervals" 2.7725887222397811
"University Press" 2.7725887222397811
"Reasoning Engine" 2.7725887222397811
"relativist views" 2.7725887222397811
"exponential time" 2.7725887222397811
"World Assumption" 2.7725887222397811
"RDF repositories" 2.7725887222397811
"Real-Time Logics" 2.7725887222397811
"computer program" 2.7725887222397811
"repeating events" 2.7725887222397811
"computer systems" 2.7725887222397811
"conceptual space" 2.7725887222397811
"Real-time logics" 2.7725887222397811
"Temporal Quality" 2.7725887222397811
"natural language" 2.7725887222397811
"set intersection" 2.7725887222397811
"simple relations" 2.7725887222397811
"Time Granularity" 2.7725887222397811
"possible futures" 2.7725887222397811
"Synthetic theory" 2.7725887222397811
"digital problems" 2.7725887222397811
"digital circuits" 2.7725887222397811
"digital TimeLine" 2.7725887222397811
"Technical Report" 2.7725887222397811
"discrete domains" 2.7725887222397811
"Temporal Classes" 2.7725887222397811
"primitive entity" 2.7725887222397811
"Temporal Instant" 2.7725887222397811
"Temporal Regions" 2.7725887222397811
"Temporal Queries" 2.7725887222397811
"discrete systems" 2.7725887222397811
"core assumptions" 2.7725887222397811
"The lowest score" 2.7725887222397811
"Semantic Systems" 2.7725887222397811
"current interval" 2.7725887222397811
TemporalModality 2.7725887222397811
TemporalEntities 2.7725887222397811
TemporalElements 2.7725887222397811
"potential agenda" 2.7725887222397811
"Temporal regions" 2.7725887222397811
"segments of time" 2.7725887222397811
"dynamic entities" 2.7725887222397811
"Proper intervals" 2.7725887222397811
"rational numbers" 2.7725887222397811
"Natural Sciences" 2.7725887222397811
"rational domains" 2.7725887222397811
"closed intervals" 2.7725887222397811
"archaic thoughts" 2.7725887222397811
"calendar pattern" 2.7725887222397811
"transaction time" 2.7725887222397811
"tractable subset" 2.7725887222397811
"formal structure" 2.7725887222397811
"OWL repositories" 2.7725887222397811
"functional units" 2.7725887222397811
"certain features" 2.7725887222397811
"OWL class axioms" 2.7725887222397811
"frame references" 2.7725887222397811
"Ontology Fitness" 2.7725887222397811
"Ontology Library" 2.7725887222397811
"total quantities" 2.7725887222397811
"first time point" 2.7725887222397811
"rdf data streams" 2.7725887222397811
"software program" 2.7725887222397811
"related features" 2.7725887222397811
"physical reality" 2.7725887222397811
"regular programs" 2.7725887222397811
"finite precision" 2.7725887222397811
"feature coverage" 2.7725887222397811
"absolutist views" 2.7725887222397811
Sciences 2.7725887222397807
GFO 2.7465307216702746
"relevant papers" 2.7080502011022101
specializations 2.7080502011022101
"Point Relations" 2.7080502011022101
implementations 2.7080502011022101
"subject experts" 2.7080502011022101
"absolutist view" 2.7080502011022101
"temporal wholes" 2.7080502011022101
representatives 2.7080502011022101
"Fuzzy Intervals" 2.7080502011022101
"feature choices" 2.7080502011022101
"phenomenal time" 2.7080502011022101
"important issue" 2.7080502011022101
inconsistencies 2.7080502011022101
"important facet" 2.7080502011022101
"TIME collection" 2.7080502011022101
"impact of paper" 2.7080502011022101
"fuzzy intervals" 2.7080502011022101
"basic structure" 2.7080502011022101
"temporal theory" 2.7080502011022101
"calendar schema" 2.7080502011022101
"8-ary predicate" 2.7080502011022101
"generic concept" 2.7080502011022101
"tractable cases" 2.7080502011022101
"start functions" 2.7080502011022101
"structured form" 2.7080502011022101
"branching model" 2.7080502011022101
"various degrees" 2.7080502011022101
"grant agreement" 2.7080502011022101
"temporal models" 2.7080502011022101
"temporal module" 2.7080502011022101
"binder operator" 2.7080502011022101
"time frameworks" 2.7080502011022101
"basic primitive" 2.7080502011022101
"topmost concept" 2.7080502011022101
"reduced dataset" 2.7080502011022101
"periods of time" 2.7080502011022101
"quantity values" 2.7080502011022101
appropriateness 2.7080502011022101
recommendations 2.7080502011022101
"Non-metric Time" 2.7080502011022101
"square brackets" 2.7080502011022101
"Absolutist view" 2.7080502011022101
"query languages" 2.7080502011022101
"National Centre" 2.7080502011022101
"NP-hard problem" 2.7080502011022101
"N-ary relations" 2.7080502011022101
"balanced choice" 2.7080502011022101
"central concept" 2.7080502011022101
"historical data" 2.7080502011022101
"basic functions" 2.7080502011022101
"algebraic sense" 2.7080502011022101
"arc consistency" 2.7080502011022101
"simplified form" 2.7080502011022101
decomposability 2.7080502011022101
"decimal numbers" 2.7080502011022101
"dynamic objects" 2.7080502011022101
"last time point" 2.7080502011022101
"sampled version" 2.7080502011022101
"element of time" 2.7080502011022101
"dateTime values" 2.7080502011022101
"time difference" 2.7080502011022101
"ending Instants" 2.7080502011022101
Representations 2.7080502011022101
"Exact Reasoning" 2.7080502011022101
"polynomial time" 2.7080502011022101
"SemData project" 2.7080502011022101
"Discrete models" 2.7080502011022101
"discrete models" 2.7080502011022101
"time not cyclic" 2.7080502011022101
"time of writing" 2.7080502011022101
"segment of time" 2.7080502011022101
StartingPointFn 2.7080502011022101
"Density of Time" 2.7080502011022101
"object property" 2.7080502011022101
"Temporal module" 2.7080502011022101
"group operation" 2.7080502011022101
"Database Models" 2.7080502011022101
"interval shapes" 2.7080502011022101
"Span ontologies" 2.7080502011022101
"timed automaton" 2.7080502011022101
"Snap ontologies" 2.7080502011022101
"Crisp Intervals" 2.7080502011022101
"interval phases" 2.7080502011022101
"knowledge bases" 2.7080502011022101
"presentist view" 2.7080502011022101
"database models" 2.7080502011022101
Calendar-Day-31 2.7080502011022101
"crisp intervals" 2.7080502011022101
"TerMine service" 2.7080502011022101
"core ontologies" 2.7080502011022101
"Query languages" 2.7080502011022101
"Query answering" 2.7080502011022101
"time anisotropy" 2.7080502011022101
"prolog reasoner" 2.7080502011022101
"Time difference" 2.7080502011022101
"simple calendar" 2.7080502011022101
"Protege Plug-in" 2.7080502011022101
"CHRONOS plug-in" 2.7080502011022101
"eternalist view" 2.7080502011022101
"data redundancy" 2.7080502011022101
"right endpoints" 2.7080502011022101
"Relativist view" 2.7080502011022101
"right end-point" 2.7080502011022101
Calendar-Sunday 2.7080502011022101
state 2.6823965207235005
"Dynamic Logics" 2.6390573296152584
"symposium year" 2.6390573296152584
"possible needs" 2.6390573296152584
syncronization 2.6390573296152584
"Spatial Logics" 2.6390573296152584
"interval logic" 2.6390573296152584
"season periods" 2.6390573296152584
"Enterprise Cyc" 2.6390573296152584
"important part" 2.6390573296152584
temporal-thing 2.6390573296152584
specialization 2.6390573296152584
sub-properties 2.6390573296152584
identification 2.6390573296152584
"OWL ontologies" 2.6390573296152584
"specific value" 2.6390573296152584
"Hybrid Systems" 2.6390573296152584
"Hybrid systems" 2.6390573296152584
Implementation 2.6390573296152584
"OWL compatible" 2.6390573296152584
"hybrid systems" 2.6390573296152584
"weekend period" 2.6390573296152584
"values of time" 2.6390573296152584
"Logics of Time" 2.6390573296152584
"General TBoxes" 2.6390573296152584
"Fuzzy duration" 2.6390573296152584
"Open Intervals" 2.6390573296152584
"Expert Systems" 2.6390573296152584
"points of time" 2.6390573296152584
"points in time" 2.6390573296152584
"open intervals" 2.6390573296152584
"infinite trees" 2.6390573296152584
"time positions" 2.6390573296152584
"Robot planning" 2.6390573296152584
"exact relation" 2.6390573296152584
"point algebras" 2.6390573296152584
"existing tools" 2.6390573296152584
"Protege editor" 2.6390573296152584
"temporal space" 2.6390573296152584
"facets of time" 2.6390573296152584
incompleteness 2.6390573296152584
"RDF blank node" 2.6390573296152584
"TIME Community" 2.6390573296152584
"very long time" 2.6390573296152584
"research issue" 2.6390573296152584
Calendar-Day-1 2.6390573296152584
"World Wide Web" 2.6390573296152584
"left endpoints" 2.6390573296152584
"left end-point" 2.6390573296152584
"tractable sets" 2.6390573296152584
"axiomatic time" 2.6390573296152584
"Calendar model" 2.6390573296152584
"Constraint LTL" 2.6390573296152584
"basic elements" 2.6390573296152584
"Annotated RDFS" 2.6390573296152584
"temporal parts" 2.6390573296152584
"basic entities" 2.6390573296152584
"logical clocks" 2.6390573296152584
"time instances" 2.6390573296152584
"regular events" 2.6390573296152584
"database entry" 2.6390573296152584
quantification 2.6390573296152584
"region of time" 2.6390573296152584
"abstract clock" 2.6390573296152584
Calendar-Month 2.6390573296152584
"Temporal logic" 2.6390573296152584
"quarter period" 2.6390573296152584
"XSD time value" 2.6390573296152584
"XSD date value" 2.6390573296152584
unbounbdedness 2.6390573296152584
TemporalThings 2.6390573296152584
"retrieved data" 2.6390573296152584
Correspondence 2.6390573296152584
"basic property" 2.6390573296152584
mathematicians 2.6390573296152584
continuousness 2.6390573296152584
"Time intervals" 2.6390573296152584
"Cyc time model" 2.6390573296152584
"Branching Time" 2.6390573296152584
"Best Practices" 2.6390573296152584
"digital signal" 2.6390573296152584
"main RDF graph" 2.6390573296152584
"Tractable sets" 2.6390573296152584
second-in-time 2.6390573296152584
"Axiomatic Time" 2.6390573296152584
"Business Rules" 2.6390573296152584
"concise review" 2.6390573296152584
"time dimension" 2.6390573296152584
"Time Intervals" 2.6390573296152584
"convenient way" 2.6390573296152584
"W3C compliance" 2.6390573296152584
"retained terms" 2.6390573296152584
"concise manner" 2.6390573296152584
universe 2.5993019270997948
"major concern" 2.5649493574615367
"Base ontology" 2.5649493574615367
"slider window" 2.5649493574615367
"extracted set" 2.5649493574615367
"Time quantity" 2.5649493574615367
manufacturing 2.5649493574615367
magnification 2.5649493574615367
"dense domains" 2.5649493574615367
"Base Ontology" 2.5649493574615367
"integral part" 2.5649493574615367
"Temporal Part" 2.5649493574615367
"time position" 2.5649493574615367
"list of terms" 2.5649493574615367
EndingInstant 2.5649493574615367
"set of states" 2.5649493574615367
"end functions" 2.5649493574615367
"SUMO Temporal" 2.5649493574615367
"SOWL Ontology" 2.5649493574615367
EndingPointFn 2.5649493574615367
"shift in time" 2.5649493574615367
"everyday life" 2.5649493574615367
"opposite ends" 2.5649493574615367
"time measures" 2.5649493574615367
"units of time" 2.5649493574615367
contributions 2.5649493574615367
"explicit ends" 2.5649493574615367
"Time Measures" 2.5649493574615367
"Scale factors" 2.5649493574615367
"survey papers" 2.5649493574615367
"review papers" 2.5649493574615367
"Scale Factors" 2.5649493574615367
"Abelian group" 2.5649493574615367
Indeterminacy 2.5649493574615367
"stable period" 2.5649493574615367
"Standard Time" 2.5649493574615367
"circular time" 2.5649493574615367
"circular view" 2.5649493574615367
"validity time" 2.5649493574615367
TIME-INTERVAL 2.5649493574615367
"Special issue" 2.5649493574615367
"Temporal CSPs" 2.5649493574615367
"distinct name" 2.5649493574615367
time-instance 2.5649493574615367
"TOWL ontology" 2.5649493574615367
"month periods" 2.5649493574615367
"time ontology" 2.5649493574615367
"THD algorithm" 2.5649493574615367
"bounding time" 2.5649493574615367
2-consistency 2.5649493574615367
"natural means" 2.5649493574615367
"global clocks" 2.5649493574615367
"time infinity" 2.5649493574615367
calendar-date 2.5649493574615367
"MUSING system" 2.5649493574615367
"discrete part" 2.5649493574615367
"Middle Points" 2.5649493574615367
"causal chains" 2.5649493574615367
"if predicates" 2.5649493574615367
"annotated RDF" 2.5649493574615367
"analog signal" 2.5649493574615367
"temporal gaps" 2.5649493574615367
"special axiom" 2.5649493574615367
Approximation 2.5649493574615367
"Working Notes" 2.5649493574615367
"Working Group" 2.5649493574615367
understanding 2.5649493574615367
"Web Semantics" 2.5649493574615367
"improved form" 2.5649493574615367
time-entities 2.5649493574615367
"measured time" 2.5649493574615367
"Span entities" 2.5649493574615367
"Custom SPARQL" 2.5649493574615367
"Automata Lang" 2.5649493574615367
CurrentMoment 2.5649493574615367
"Global Clocks" 2.5649493574615367
"integer range" 2.5649493574615367
communication 2.5649493574615367
"time algebras" 2.5649493574615367
"column stores" 2.5649493574615367
"time features" 2.5649493574615367
commutativity 2.5649493574615367
subcollection 2.5649493574615367
"abstract axis" 2.5649493574615367
"quality space" 2.5649493574615367
"method of use" 2.5649493574615367
"Annotated RDF" 2.5649493574615367
"time segments" 2.5649493574615367
"DateTime type" 2.5649493574615367
"OWL standards" 2.5649493574615367
"integer part" 2.4849066497880004
"finite limit" 2.4849066497880004
"linear model" 2.4849066497880004
capabilities 2.4849066497880004
measurements 2.4849066497880004
combinations 2.4849066497880004
"date triples" 2.4849066497880004
"correct rate" 2.4849066497880004
"time aspects" 2.4849066497880004
"common units" 2.4849066497880004
decomposable 2.4849066497880004
"flow of time" 2.4849066497880004
"proper parts" 2.4849066497880004
"lower bounds" 2.4849066497880004
"further work" 2.4849066497880004
publications 2.4849066497880004
"time instant" 2.4849066497880004
"key features" 2.4849066497880004
civilization 2.4849066497880004
"time domains" 2.4849066497880004
condensation 2.4849066497880004
"general case" 2.4849066497880004
intersection 2.4849066497880004
"present time" 2.4849066497880004
"linear space" 2.4849066497880004
"the theories" 2.4849066497880004
observations 2.4849066497880004
constructors 2.4849066497880004
"central role" 2.4849066497880004
discreteness 2.4849066497880004
"thdr mertric" 2.4849066497880004
distinctions 2.4849066497880004
nomenclature 2.4849066497880004
"natural laws" 2.4849066497880004
Verification 2.4849066497880004
"Hybrid Logic" 2.4849066497880004
"XSD datatype" 2.4849066497880004
xsd:duration 2.4849066497880004
"xml document" 2.4849066497880004
"Tense Logics" 2.4849066497880004
Calendar-Day 2.4849066497880004
TemporalUnit 2.4849066497880004
"Start Points" 2.4849066497880004
Neighborhood 2.4849066497880004
authenticity 2.4849066497880004
Decidability 2.4849066497880004
"average case" 2.4849066497880004
ValidInstant 2.4849066497880004
substitution 2.4849066497880004
"upper bounds" 2.4849066497880004
"related work" 2.4849066497880004
"Date Formats" 2.4849066497880004
xsd:dateTime 2.4849066497880004
"Formal Logic" 2.4849066497880004
"Focal Issues" 2.4849066497880004
"Dense models" 2.4849066497880004
Transactions 2.4849066497880004
availability 2.4849066497880004
"AKT ontology" 2.4849066497880004
"Research Cyc" 2.4849066497880004
"Logical Time" 2.4849066497880004
"Local Clocks" 2.4849066497880004
Availability 2.4849066497880004
Significance 2.4849066497880004
ReusableTime 2.4849066497880004
"tedious task" 2.4849066497880004
year-in-time 2.4849066497880004
"basic entity" 2.4849066497880004
Relationship 2.4849066497880004
"Monodic FOTL" 2.4849066497880004
"TIME authors" 2.4849066497880004
"Bag of Terms" 2.4849066497880004
"Modal Logics" 2.4849066497880004
Repositories 2.4849066497880004
Milliseconds 2.4849066497880004
"standard RDF" 2.4849066497880004
Slice 2.4141568686511503
hyper-reals 2.3978952727983707
"time theory" 2.3978952727983707
Interaction 2.3978952727983707
"OWL classes" 2.3978952727983707
"high impact" 2.3978952727983707
Explanation 2.3978952727983707
terminology 2.3978952727983707
"number line" 2.3978952727983707
Informatics 2.3978952727983707
inspiration 2.3978952727983707
Equal-Point 2.3978952727983707
"time slices" 2.3978952727983707
Deliverable 2.3978952727983707
referencing 2.3978952727983707
"fuzzy match" 2.3978952727983707
"Marie Curie" 2.3978952727983707
rarefaction 2.3978952727983707
arrangement 2.3978952727983707
Linguistics 2.3978952727983707
"key premise" 2.3978952727983707
"global time" 2.3978952727983707
"fuzzy logic" 2.3978952727983707
"4D paradigm" 2.3978952727983707
"time stamps" 2.3978952727983707
"time shifts" 2.3978952727983707
annotations 2.3978952727983707
"time models" 2.3978952727983707
"reduced set" 2.3978952727983707
"Fuzzy Model" 2.3978952727983707
"future work" 2.3978952727983707
"Metric Time" 2.3978952727983707
"feature set" 2.3978952727983707
TimeLineMap 2.3978952727983707
TimeWarping 2.3978952727983707
"Timely YAGO" 2.3978952727983707
possibility 2.3978952727983707
Subinterval 2.3978952727983707
"zero extent" 2.3978952727983707
"truth value" 2.3978952727983707
"tense logic" 2.3978952727983707
elaboration 2.3978952727983707
electronics 2.3978952727983707
after-lunch 2.3978952727983707
disciplines 2.3978952727983707
"rule system" 2.3978952727983707
"year period" 2.3978952727983707
deliverable 2.3978952727983707
"Text Mining" 2.3978952727983707
"Time Points" 2.3978952727983707
truth-value 2.3978952727983707
computation 2.3978952727983707
comparisons 2.3978952727983707
experiments 2.3978952727983707
composition 2.3978952727983707
punctuality 2.3978952727983707
familiarity 2.3978952727983707
